Unnamed: 0,Key,Value,id
1577898.0,derivation_delay_3_transfer_entropy,0.610357,5366
1577899.0,derivation_delay_4_transfer_entropy,0.103352,5366
1577900.0,derivation_delay_5_transfer_entropy,0.599116,5366
1577901.0,depth_of_tree,35.0,5366
1577902.0,1_layer_symbol_tree__entropy,1.86617,5366
1577903.0,2_layer_symbol_tree__entropy,1.78996,5366
1577904.0,3_layer_symbol_tree__entropy,1.72417,5366
1577905.0,4_layer_symbol_tree__entropy,1.73861,5366
1577906.0,5_layer_symbol_tree__entropy,1.7201,5366
1577907.0,1_layer_derivation_tree__entropy,0.643517,5366
1577908.0,2_layer_derivation_tree__entropy,0.626938,5366
1577909.0,3_layer_derivation_tree__entropy,0.63012,5366
1577910.0,4_layer_derivation_tree__entropy,0.625163,5366
1577911.0,5_layer_derivation_tree__entropy,0.625514,5366
1578408.0,average_path_length,17.299,5366
1578409.0,redundancy,33.0,5366
1578410.0,traversal_steps,97.0,5366
1578411.0,tree_skewness,-33.0,5366
1578412.0,skewness,0.0,5366
1578413.0,density,-4.51691e-08,5366
1578414.0,symbol_entropy,2.0065,5366
1578415.0,layer_average_derivation_entropy,0.0,5366
1578416.0,path_average_derivation_entropy,0.884472,5366
1578417.0,layer_average_symbol_entropy,0.0,5366
1578418.0,path_average_symbol_entropy,0.880647,5366
1578419.0,average_layer_symbol_skewness,-0.750016,5366
1578420.0,average_layer_derivation_skewness,1.75765,5366
1578421.0,average_layer_symbol_KL_divergence,0.0219861,5366
1578422.0,average_layer_derivation_KL_divergence,0.0131138,5366
1857165.0,derivation_entropy,1.74807,6340
1857166.0,word_entropy,1.03972,6340
1857167.0,word_delay_1_mutual_entropy,1.09861,6340
1857168.0,word_delay_2_mutual_entropy,0.693147,6340
1857169.0,word_delay_3_mutual_entropy,0.0,6340
1857170.0,word_delay_4_mutual_entropy,0.0,6340
1857171.0,word_delay_5_mutual_entropy,0.0,6340
1857172.0,derivation_delay_1_mutual_entropy,1.21489,6340
1857173.0,derivation_delay_2_mutual_entropy,1.21301,6340
1857174.0,derivation_delay_3_mutual_entropy,1.27703,6340
1857175.0,derivation_delay_4_mutual_entropy,1.24245,6340
1857176.0,derivation_delay_5_mutual_entropy,0.950271,6340
1857177.0,word_delay_1_transitional_entropy,1.09861,6340
1857178.0,word_delay_2_transitional_entropy,0.693147,6340
1857179.0,word_delay_3_transitional_entropy,-0.0,6340
1857180.0,word_delay_4_transitional_entropy,-0.0,6340
1857181.0,word_delay_5_transitional_entropy,-0.0,6340
1857182.0,derivation_delay_1_transitional_entropy,2.19722,6340
1857183.0,derivation_delay_2_transitional_entropy,2.07944,6340
1857184.0,derivation_delay_3_transitional_entropy,1.94591,6340
1857185.0,derivation_delay_4_transitional_entropy,1.79176,6340
1857186.0,derivation_delay_5_transitional_entropy,1.60944,6340
1857187.0,word_delay_1_transfer_entropy,0.0,6340
1857188.0,word_delay_2_transfer_entropy,0.0,6340
1857189.0,word_delay_3_transfer_entropy,0.0,6340
1857190.0,word_delay_4_transfer_entropy,0.0,6340
1857191.0,word_delay_5_transfer_entropy,0.0,6340
1857192.0,derivation_delay_1_transfer_entropy,0.693147,6340
1857193.0,derivation_delay_2_transfer_entropy,0.470834,6340
1857194.0,derivation_delay_3_transfer_entropy,0.549306,6340
1857195.0,derivation_delay_4_transfer_entropy,0.659167,6340
1857196.0,derivation_delay_5_transfer_entropy,0.823959,6340
1857197.0,depth_of_tree,6.0,6340
1857198.0,1_layer_symbol_tree__entropy,2.36551,6340
1857199.0,2_layer_symbol_tree__entropy,2.62318,6340
1857200.0,3_layer_symbol_tree__entropy,3.66516,6340
1857201.0,4_layer_symbol_tree__entropy,5.7446,6340
1857202.0,5_layer_symbol_tree__entropy,9.21034,6340
1857203.0,1_layer_derivation_tree__entropy,1.25101,6340
1857204.0,2_layer_derivation_tree__entropy,1.43392,6340
1857205.0,3_layer_derivation_tree__entropy,1.77087,6340
1857206.0,4_layer_derivation_tree__entropy,2.4023,6340
1857207.0,5_layer_derivation_tree__entropy,6.43775,6340
1857211.0,average_path_length,2.5,6340
1857212.0,redundancy,4.0,6340
1857213.0,traversal_steps,10.0,6340
1857214.0,tree_skewness,-4.0,6340
1857215.0,skewness,0.0,6340
1857216.0,density,0.15873,6340
1857217.0,symbol_entropy,1.8867,6340
1857218.0,layer_average_derivation_entropy,0.0,6340
1857219.0,path_average_derivation_entropy,1.29824,6340
1857220.0,layer_average_symbol_entropy,0.0,6340
1857221.0,path_average_symbol_entropy,1.24048,6340
1857222.0,average_layer_symbol_skewness,0.0,6340
1857223.0,average_layer_derivation_skewness,0.0,6340
1857224.0,average_layer_symbol_KL_divergence,0.0,6340
1857225.0,average_layer_derivation_KL_divergence,-0.0693147,6340
2072670.0,derivation_entropy,1.90445,7063
2072671.0,word_entropy,2.27766,7063
2072672.0,word_delay_1_mutual_entropy,1.45878,7063
2072673.0,word_delay_2_mutual_entropy,0.873369,7063
2072674.0,word_delay_3_mutual_entropy,0.882023,7063
2072675.0,word_delay_4_mutual_entropy,0.912796,7063
2072676.0,word_delay_5_mutual_entropy,0.971775,7063
2072677.0,derivation_delay_1_mutual_entropy,1.08252,7063
2072678.0,derivation_delay_2_mutual_entropy,1.49808,7063
2072679.0,derivation_delay_3_mutual_entropy,1.00317,7063
2072680.0,derivation_delay_4_mutual_entropy,1.25322,7063
2072681.0,derivation_delay_5_mutual_entropy,0.965322,7063
2072682.0,word_delay_1_transitional_entropy,3.0476,7063
2072683.0,word_delay_2_transitional_entropy,3.6164,7063
2072684.0,word_delay_3_transitional_entropy,3.62618,7063
2072685.0,word_delay_4_transitional_entropy,3.59077,7063
2072686.0,word_delay_5_transitional_entropy,3.53123,7063
2072687.0,derivation_delay_1_transitional_entropy,2.70608,7063
2072688.0,derivation_delay_2_transitional_entropy,2.26995,7063
2072689.0,derivation_delay_3_transitional_entropy,2.75571,7063
2072690.0,derivation_delay_4_transitional_entropy,2.51487,7063
2072691.0,derivation_delay_5_transitional_entropy,2.80139,7063
2072692.0,word_delay_1_transfer_entropy,0.195992,7063
2072693.0,word_delay_2_transfer_entropy,0.506073,7063
2072694.0,word_delay_3_transfer_entropy,0.618942,7063
2072695.0,word_delay_4_transfer_entropy,0.57047,7063
2072696.0,word_delay_5_transfer_entropy,0.510369,7063
2072697.0,derivation_delay_1_transfer_entropy,0.535619,7063
2072698.0,derivation_delay_2_transfer_entropy,0.0409749,7063
2072699.0,derivation_delay_3_transfer_entropy,0.321761,7063
2072700.0,derivation_delay_4_transfer_entropy,0.0565914,7063
2072701.0,derivation_delay_5_transfer_entropy,0.325442,7063
2072702.0,depth_of_tree,59.0,7063
2072703.0,1_layer_symbol_tree__entropy,1.71174,7063
2072704.0,2_layer_symbol_tree__entropy,1.59323,7063
2072705.0,3_layer_symbol_tree__entropy,1.56133,7063
2072706.0,4_layer_symbol_tree__entropy,1.56548,7063
2072707.0,5_layer_symbol_tree__entropy,1.56835,7063
2072708.0,1_layer_derivation_tree__entropy,0.633484,7063
2072709.0,2_layer_derivation_tree__entropy,0.621814,7063
2072710.0,3_layer_derivation_tree__entropy,0.623686,7063
2072711.0,4_layer_derivation_tree__entropy,0.620753,7063
2072712.0,5_layer_derivation_tree__entropy,0.620822,7063
2074253.0,average_path_length,29.3136,7063
2074254.0,redundancy,57.0,7063
2074255.0,traversal_steps,169.0,7063
2074256.0,tree_skewness,-57.0,7063
2074257.0,skewness,0.0,7063
2074258.0,density,-7.86968e-08,7063
2074259.0,symbol_entropy,1.92615,7063
2074260.0,layer_average_derivation_entropy,0.0,7063
2074261.0,path_average_derivation_entropy,0.684651,7063
2074262.0,layer_average_symbol_entropy,0.0,7063
2074263.0,path_average_symbol_entropy,0.683165,7063
2074264.0,average_layer_symbol_skewness,0.0381686,7063
2074265.0,average_layer_derivation_skewness,1.90558,7063
2074266.0,average_layer_symbol_KL_divergence,0.0128719,7063
2074267.0,average_layer_derivation_KL_divergence,0.00858666,7063
2205182.0,derivation_entropy,1.9454,7525
2205183.0,word_entropy,2.02281,7525
2205184.0,word_delay_1_mutual_entropy,1.64173,7525
2205185.0,word_delay_2_mutual_entropy,1.60944,7525
2205186.0,word_delay_3_mutual_entropy,1.73513,7525
2205187.0,word_delay_4_mutual_entropy,1.55958,7525
2205188.0,word_delay_5_mutual_entropy,1.54983,7525
2205189.0,derivation_delay_1_mutual_entropy,1.09923,7525
2205190.0,derivation_delay_2_mutual_entropy,1.36211,7525
2205191.0,derivation_delay_3_mutual_entropy,0.866617,7525
2205192.0,derivation_delay_4_mutual_entropy,1.24082,7525
2205193.0,derivation_delay_5_mutual_entropy,0.767662,7525
2205194.0,word_delay_1_transitional_entropy,2.3979,7525
2205195.0,word_delay_2_transitional_entropy,2.30259,7525
2205196.0,word_delay_3_transitional_entropy,2.04319,7525
2205197.0,word_delay_4_transitional_entropy,2.07944,7525
2205198.0,word_delay_5_transitional_entropy,1.94591,7525
2205199.0,derivation_delay_1_transitional_entropy,2.74035,7525
2205200.0,derivation_delay_2_transitional_entropy,2.4221,7525
2205201.0,derivation_delay_3_transitional_entropy,2.90832,7525
2205202.0,derivation_delay_4_transitional_entropy,2.57844,7525
2205203.0,derivation_delay_5_transitional_entropy,2.98487,7525
2205204.0,word_delay_1_transfer_entropy,0.415888,7525
2205205.0,word_delay_2_transfer_entropy,0.308065,7525
2205206.0,word_delay_3_transfer_entropy,0.0,7525
2205207.0,word_delay_4_transfer_entropy,0.198042,7525
2205208.0,word_delay_5_transfer_entropy,0.0,7525
2205209.0,derivation_delay_1_transfer_entropy,0.675826,7525
2205210.0,derivation_delay_2_transfer_entropy,0.17691,7525
2205211.0,derivation_delay_3_transfer_entropy,0.658539,7525
2205212.0,derivation_delay_4_transfer_entropy,0.253018,7525
2205213.0,derivation_delay_5_transfer_entropy,0.710693,7525
2205214.0,depth_of_tree,14.0,7525
