Unnamed: 0,Key,Value,id
3495103.0,3_layer_derivation_tree__entropy,0.694384,13217
3495104.0,4_layer_derivation_tree__entropy,0.700346,13217
3495105.0,5_layer_derivation_tree__entropy,0.750225,13217
3495142.0,average_path_length,5.71429,13217
3495143.0,redundancy,10.0,13217
3495144.0,traversal_steps,28.0,13217
3495145.0,skewness,-10.0,13217
3495146.0,density,0.00683761,13217
3495147.0,symbol_entropy,0.00683761,13217
3815459.0,derivation_entropy,1.74807,14490
3815460.0,word_entropy,1.03972,14490
3815461.0,word_delay_1_mutual_entropy,-0.693147,14490
3815462.0,word_delay_2_mutual_entropy,-0.346574,14490
3815463.0,word_delay_3_mutual_entropy,-0.0,14490
3815464.0,word_delay_4_mutual_entropy,-0.0,14490
3815465.0,word_delay_5_mutual_entropy,-0.0,14490
3815466.0,derivation_delay_1_mutual_entropy,-0.693147,14490
3815467.0,derivation_delay_2_mutual_entropy,-0.346574,14490
3815468.0,derivation_delay_3_mutual_entropy,-0.0,14490
3815469.0,derivation_delay_4_mutual_entropy,-0.0,14490
3815470.0,derivation_delay_5_mutual_entropy,-0.0,14490
3815471.0,depth_of_tree,6.0,14490
3815472.0,1_layer_symbol_tree__entropy,2.36551,14490
3815473.0,2_layer_symbol_tree__entropy,2.62318,14490
3815474.0,3_layer_symbol_tree__entropy,3.66516,14490
3815475.0,4_layer_symbol_tree__entropy,5.7446,14490
3815476.0,5_layer_symbol_tree__entropy,9.21034,14490
3815477.0,1_layer_derivation_tree__entropy,1.25101,14490
3815478.0,2_layer_derivation_tree__entropy,1.43392,14490
3815479.0,3_layer_derivation_tree__entropy,1.77087,14490
3815480.0,4_layer_derivation_tree__entropy,2.4023,14490
3815481.0,5_layer_derivation_tree__entropy,6.43775,14490
3815485.0,average_path_length,2.5,14490
3815486.0,redundancy,4.0,14490
3815487.0,traversal_steps,10.0,14490
3815488.0,skewness,-4.0,14490
3815489.0,density,0.15873,14490
3815490.0,symbol_entropy,0.15873,14490
3946163.0,derivation_entropy,1.93476,15093
3946164.0,word_entropy,2.29921,15093
3946165.0,word_delay_1_mutual_entropy,-1.58963,15093
3946166.0,word_delay_2_mutual_entropy,-1.09664,15093
3946167.0,word_delay_3_mutual_entropy,-0.918284,15093
3946168.0,word_delay_4_mutual_entropy,-0.946663,15093
3946169.0,word_delay_5_mutual_entropy,-0.9354,15093
3946170.0,derivation_delay_1_mutual_entropy,-1.58963,15093
3946171.0,derivation_delay_2_mutual_entropy,-1.09664,15093
3946172.0,derivation_delay_3_mutual_entropy,-0.918284,15093
3946173.0,derivation_delay_4_mutual_entropy,-0.946663,15093
3946174.0,derivation_delay_5_mutual_entropy,-0.9354,15093
3946175.0,depth_of_tree,38.0,15093
3946176.0,1_layer_symbol_tree__entropy,1.77131,15093
3946177.0,2_layer_symbol_tree__entropy,1.61675,15093
3946178.0,3_layer_symbol_tree__entropy,1.565,15093
3946179.0,4_layer_symbol_tree__entropy,1.62755,15093
3946180.0,5_layer_symbol_tree__entropy,1.62198,15093
3946181.0,1_layer_derivation_tree__entropy,0.641576,15093
3946182.0,2_layer_derivation_tree__entropy,0.62585,15093
3946183.0,3_layer_derivation_tree__entropy,0.628773,15093
3946184.0,4_layer_derivation_tree__entropy,0.624201,15093
3946185.0,5_layer_derivation_tree__entropy,0.624468,15093
3946781.0,average_path_length,18.8019,15093
3946782.0,redundancy,36.0,15093
3946783.0,traversal_steps,106.0,15093
3946784.0,skewness,-36.0,15093
3946785.0,density,-4.93601e-08,15093
3946786.0,symbol_entropy,-4.93601e-08,15093
4111147.0,derivation_entropy,1.9454,15713
4111148.0,word_entropy,2.02281,15713
4111149.0,word_delay_1_mutual_entropy,-1.46916,15713
4111150.0,word_delay_2_mutual_entropy,-1.31985,15713
4111151.0,word_delay_3_mutual_entropy,-1.2283,15713
4111152.0,word_delay_4_mutual_entropy,-1.07898,15713
4111153.0,word_delay_5_mutual_entropy,-0.987431,15713
4111154.0,derivation_delay_1_mutual_entropy,-1.46916,15713
4111155.0,derivation_delay_2_mutual_entropy,-1.31985,15713
4111156.0,derivation_delay_3_mutual_entropy,-1.2283,15713
4111157.0,derivation_delay_4_mutual_entropy,-1.07898,15713
4111158.0,derivation_delay_5_mutual_entropy,-0.987431,15713
4111159.0,depth_of_tree,14.0,15713
